enrollment_id,user_id,user_name,department,course_id,course_title,competency_name,difficulty,duration_hours,status,progress_pct,igot_course_id,enrolled_date,completed_date
704,169,Officer_169,DPIIT,104,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-069,2025-11-11,2025-12-07
705,170,Officer_170,Ministry of Labour,100,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-087,2025-11-05,2025-11-30
706,170,Officer_170,Ministry of Labour,147,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-006,2025-09-25,2025-10-16
707,171,Officer_171,DES West Bengal,117,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,in_progress,69.3,NSSTA-033,2025-08-06,
708,171,Officer_171,DES West Bengal,176,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,in_progress,28.6,NSSTA-070,2025-05-26,
709,171,Officer_171,DES West Bengal,190,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-096,2025-04-07,2025-04-15
710,171,Officer_171,DES West Bengal,100,Data Analysis using R,Python & R for Statistics,intermediate,5.0,in_progress,56.2,NSSTA-049,2025-09-24,
711,171,Officer_171,DES West Bengal,146,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,enrolled,65.0,NSSTA-014,2025-07-29,
712,172,Officer_172,NSSTA,172,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-047,2025-10-02,2025-10-23
713,172,Officer_172,NSSTA,196,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-027,2025-12-15,2026-01-01
714,172,Officer_172,NSSTA,122,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-048,2025-10-13,2025-11-02
715,173,Officer_173,State Statistical Bureau,195,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-030,2025-12-04,2025-12-14
716,173,Officer_173,State Statistical Bureau,112,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-028,2025-12-25,2026-01-15
717,173,Officer_173,State Statistical Bureau,170,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-079,2025-06-23,2025-07-23
718,173,Officer_173,State Statistical Bureau,181,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,in_progress,66.5,NSSTA-001,2025-07-19,
719,173,Officer_173,State Statistical Bureau,155,Data Analysis using R,Python & R for Statistics,intermediate,5.0,enrolled,75.9,NSSTA-012,2025-11-04,
720,174,Officer_174,Ministry of Agriculture,192,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-050,2025-11-08,2025-11-16
721,174,Officer_174,Ministry of Agriculture,176,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,enrolled,42.1,NSSTA-008,2025-12-31,
722,175,Officer_175,Planning Department,166,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-037,2025-12-03,2026-01-06
723,175,Officer_175,Planning Department,166,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-090,2025-11-03,2025-11-27
724,175,Officer_175,Planning Department,104,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-047,2025-03-28,2025-04-26
725,176,Officer_176,MoSPI,151,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-046,2025-05-22,2025-06-20
726,176,Officer_176,MoSPI,125,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-067,2025-07-27,2025-08-22
727,176,Officer_176,MoSPI,111,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-071,2025-12-27,2026-01-05
728,177,Officer_177,MoSPI,177,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-025,2025-05-22,2025-06-05
729,177,Officer_177,MoSPI,100,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-034,2025-07-26,2025-08-21
730,177,Officer_177,MoSPI,171,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-010,2025-09-17,2025-09-27
731,177,Officer_177,MoSPI,165,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-033,2025-06-24,2025-07-02
732,178,Officer_178,NSO,143,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-059,2025-05-05,2025-06-05
733,178,Officer_178,NSO,103,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-062,2025-10-28,2025-12-02
734,178,Officer_178,NSO,181,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-029,2025-02-04,2025-02-24
735,178,Officer_178,NSO,140,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-053,2025-04-28,2025-05-28
736,179,Officer_179,NSSTA,111,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-052,2025-05-08,2025-05-24
737,179,Officer_179,NSSTA,122,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,75.7,NSSTA-061,2025-10-11,
738,179,Officer_179,NSSTA,173,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-035,2025-04-22,2025-05-28
739,179,Officer_179,NSSTA,124,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-064,2025-12-16,2026-01-21
740,180,Officer_180,CSO,179,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,in_progress,26.5,NSSTA-046,2025-05-08,
741,180,Officer_180,CSO,110,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-087,2025-02-24,2025-03-06
742,180,Officer_180,CSO,105,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,49.4,NSSTA-062,2025-10-05,
743,181,Officer_181,NSSTA,128,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,enrolled,49.3,NSSTA-097,2025-07-23,
744,181,Officer_181,NSSTA,154,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-062,2025-01-28,2025-05-15
745,181,Officer_181,NSSTA,187,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,enrolled,12.6,NSSTA-023,2025-07-21,
746,181,Officer_181,NSSTA,166,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-059,2025-03-03,2025-04-10
